Textbox24,Textbox28
State: Karnataka     District : Ramnagar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,11,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0229,2006 - 2007,ROAD,C.H.Road - Doddanahally,Upgarde,"Bramhanipura [ 181665], Doddanahalli [ 305606], Gollara Doddi [ 369180], Lalagatta [ 617322], Mallamgere [ 662959], Thagachagere [ 1042414], Thimmasandra [ 1050572]",Dasegowdanadoddi to gudigadde road,Kumbapur Colony [ 596996]  { 592} ,195.70,0.00,9.000,0.000,9.000,250.92,Completed,Regular PMGSY,Mallikarjun H Ammapur [30 Jan 2009],13.49,Financial: 31-01-2011/ Physical: 30-11-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,12,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0272,2008 - 2009,ROAD,Pujaridoddi - T-03,Upgarde,"Neelasandra [ 775923], Poojari Doddi [ 861485]",Dasegowdanadoddi to gudigadde road,Kumbapur Colony [ 596996]  { 592} ,63.03,0.00,2.580,0.000,2.580,71.72,Completed,Regular PMGSY,G MOHAN REDDY [09 Jan 2009],5.10,Financial: 23-02-2011/ Physical: 31-07-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,13,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0273,2008 - 2009,ROAD,Ambadahalli - T-05,Upgarde,"Akkur [ 22330], Bananthahalli [ 86753]",Akkur to Ambadalli Road,"Ambadalli [ 29740]  { 1834} , Bangalli [ 90305]  { 1421} , Madapura [ 637279]  { 891} ",137.82,0.00,5.520,0.000,5.520,129.56,Completed,Regular PMGSY,G MOHAN REDDY [09 Jan 2009],10.95,Financial: 23-02-2011/ Physical: 28-02-2010,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,14,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0274,2008 - 2009,ROAD,Kodipura - L054,Upgarde,"Kodipura [ 569352], Poojari Doddi [ 861486]",1st km of CS Road to Join 8th Km of CS Road via Lalghatta Timmasandra Tagchgere Moledododi Kodipura,"Hale Mole Doddi [ 393691]  { 76} , Kodipura [ 569352]  { 294} , Sanabanahalli [ 947158]  { 116} ",54.38,0.00,2.210,0.000,2.210,60.56,Completed,Regular PMGSY,M/S Ashwamedha Associates [16 Jan 2009],4.39,Financial: 05-06-2010/ Physical: 31-07-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,15,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0275,2008 - 2009,ROAD,Kariyappanadoddi - T02,Upgarde,Yalachipalya [ 1108901],C S road to yalachipalya via Kariiyappanadoddi,Yalachipalya [ 1108901]  { 877} ,49.67,0.00,1.710,0.000,1.710,44.82,Completed,Regular PMGSY,M/S Ashwamedha Associates [16 Jan 2009],3.39,Financial: 28-01-2010/ Physical: 31-07-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,16,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0276,2008 - 2009,ROAD,Shambulingegowadanadoddi - T01,Upgarde,Voddar Doddi [ 1099911],Byrapattana Chakkalur road,Chakkere [ 194283]  { 1971} ,121.77,0.00,5.390,0.000,5.390,138.80,Completed,Regular PMGSY,B.Virupaksha Gowda [15 May 2009],10.70,Financial: 13-04-2011/ Physical: 28-02-2010,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,17,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0277,2008 - 2009,ROAD,Nagavara - T03,Upgarde,Abbur [ 9234],Cpt Dasavara road to Byranayakanahalli via Nagavara,"Chikkenahalli [ 222706]  { 1512} , Dasegowdana Doddi [ 253316]  { 367} , Nagawara [ 743187]  { 2845} ",88.94,0.00,3.670,0.000,3.670,85.03,Completed,Regular PMGSY,M C Mahesh [29 Dec 2008],7.30,Financial: 22-09-2011/ Physical: 31-01-2010,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,18,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0278,2008 - 2009,ROAD,Kanva T.B - T01,Upgarde,,Ambadahalli Y T  Halli road,Lambani Tanda [ 619693]  { 213} ,160.42,0.00,6.670,0.000,6.670,194.46,Completed,Regular PMGSY,M C Mahesh [29 Dec 2008],13.24,Financial: 29-09-2011/ Physical: 30-04-2011,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,19,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0279,2008 - 2009,ROAD,Seebanahalli - T01,Upgarde,Mudigere Plantation [ 720505],Mudigere to Seebanalli Road,"Mudigere [ 720494]  { 1584} , Seebanahalli [ 967550]  { 702} ",96.04,0.00,4.060,0.000,4.060,106.81,Completed,Regular PMGSY,M C Mahesh [29 Dec 2008],8.06,Financial: 23-08-2011/ Physical: 31-12-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,20,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0280,2008 - 2009,ROAD,Marachanahalli - T01,Upgarde,Kukkur Doddi [ 593793],BM Road to Chakkalur via  Merchavahalli Kukkur,"Belekere [ 122338]  { 1075} , Marchanahalli [ 680075]  { 1205} ",99.03,0.00,4.180,0.000,4.180,110.30,Completed,Regular PMGSY,Ramanna H. Sharadalli [11 Feb 2009],8.30,Financial: 31-01-2011/ Physical: 30-11-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,21,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0281,2008 - 2009,ROAD,Bevoormandya - T08,Upgarde,Aralapura [ 43543],Aralapura to Bevoor Mandya via  M B halli,"Bevoor Mandya [ 127920]  { 1209} , M B Hally [ 634379]  { 910} ",126.52,0.00,5.340,0.000,5.340,142.30,Completed,Regular PMGSY,C S Haveri [17 Jan 2009],10.60,Financial: 06-10-2010/ Physical: 30-11-2009,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,22,Ramnagar ,DPIU Of Ramanagaram,Channapatna,KN0282,2008 - 2009,ROAD,Bukkasagara - T04,Upgarde,"Bukkasagar [ 185055], P Halli Doddi [ 797793], Ujjanahalli [ 1070685], Vittenahalli [ 1099661]",Bukkasagara to mallappana Hosahalli,"Bukkasagar [ 185055]  { 204} , Pouli Doddi [ 864152]  { 583} , Ujjanahalli [ 1070685]  { 754} ",142.04,0.00,6.330,0.000,6.330,197.79,Completed,Regular PMGSY,M/s. Ganesh Enterprises Sri K B Ramesh [30 Jan 2009],12.56,Financial: 18-11-2011/ Physical: 28-02-2011,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,23,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0202,2000 - 2001,ROAD,Doddahalahalli Sangama Main road - Bendagodu at Chunchi colony road,Upgarde,"Adakehalla [ 11187], Chunchi Colony [ 235892], Haroshivanahally [ 413644], Hosadoddi [ 425944], Nallahalli [ 753925], Vadake Katte [ 1082175]",Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",51.54,0.00,7.700,0.000,7.700,59.31,Completed,Regular PMGSY,S K Putta Swamy [27 Aug 2001],0.00,Financial: 29-04-2006/ Physical: 31-10-2002,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,24,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,B.M.Road to Bommanahalli,New,Bommanahalli [ 174106],Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",15.86,0.00,1.450,0.000,1.450,18.11,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,25,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Harohalli-Anekal Road to Hattiguppe,Upgarde,Hattigupe [ 417710],Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",10.62,0.00,1.200,0.000,1.200,9.33,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2003,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,26,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Maralavadi Therubeed Roadi to Yalachavadi,Upgarde,Yalachavadi [ 1108894],Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",13.61,0.00,1.500,0.000,1.500,12.88,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,27,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Hebbidara metlu to Kurubara halli,Upgarde,"Chikkakurubarahalli [ 222260], Hebidaramettalu [ 419257], Kurubarahalli [ 605873]",Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",21.73,0.00,2.500,0.000,2.500,22.21,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,28,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Kanaka pura Sangama Road to Koonur,Upgarde,Kunoor [ 602099],Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",20.10,0.00,2.500,0.000,2.500,15.86,Maintenance,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,29,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Kanaka pura Sangama Road to Thavare katte,Upgarde,Thavarekatte [ 1047912],Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",15.74,0.00,2.000,0.000,2.000,14.60,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,30,Ramnagar ,DPIU Of Ramanagaram,Kanakpur,KN0211,2001 - 2002,ROAD,Gadasalli Singaraji pura road to Kothagana halli,Upgarde,"Kothidimba [ 585832], Kuthagondanahalli [ 608751]",Road from Gantakanadoddi to Jattipalya,"Jattipalya [ 458119]  { 200} , Tokathimmanadoddi [ 1061701]  { 240} ",24.96,0.00,2.800,0.000,2.800,24.28,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-03-2004,Total,"4,611.42",0.00,282.090,0.000,282.090,"5,326.12",311.93
