Textbox24,Textbox28
State: Karnataka     District : Kolar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 3   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,11,Kolar ,DPIU Of Kolar,Malur,KN19154,2019 - 2020,ROAD,MRL11-Masthi to Anikarahalli Road,Upgarde,"Durasandahalli [ 317840], Karesandra [ 513050], Krishnapura [ 1370656], Malakanahalli [ 658193], Masthi [ 684250], Shamasettyhalli [ 976749], Thrunasi [ 1054116], Thyaganadoddi [ 1055402]",Masthi to Anikarahalli Road,,336.14,136.66,6.941,0.000,6.941,324.53,Maintenance,Regular PMGSY,Krishna Reddy V [24 Jul 2020],34.80,Financial: 26-03-2022/ Physical: 28-02-2022,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,12,Kolar ,DPIU Of Kolar,Malur,KN19155,2019 - 2020,ROAD,"MRL16-Hunisikote to Taluk Border via Ullerahalli,Veerakatpura",Upgarde,"Hunasikote [ 428563], Kempasandra [ 532392], Korachanoor [ 579900], Thimmanaikanahalli Agrahara [ 1050352], Ullerahalli [ 1071541], Veerakaputra [ 1091445]","Hunisikote to Taluk Border via Ullerahalli,Veerakatpura",,265.34,107.85,5.205,0.000,5.200,274.56,Maintenance,Regular PMGSY,A.G Narayanaswamy & Co [03 Sep 2020],24.31,Financial: 25-10-2022/ Physical: 31-12-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,13,Kolar ,DPIU Of Kolar,Mulbagal,KN19160,2019 - 2020,ROAD,T11-Alangur - Machanahalli road to NH-234,Upgarde,"Alangur [ 24253], Challapalli [ 195893], Chapurahalli [ 206437], Doddaguttahalli [ 305394], Doddathammanahalli [ 305697], Machanahalli [ 1347398], Nagamangala [ 741840], Palurahalli [ 813136], Vajranagenahalli [ 1085218]",Alangur - Machanahalli road to NH-234,,335.41,136.22,5.058,0.000,5.058,375.39,Maintenance,Regular PMGSY,BMC Gowda Constructions [22 Jul 2020],20.33,Financial: 25-08-2022/ Physical: 23-12-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,14,Kolar ,DPIU Of Kolar,Mulbagal,KN19161,2019 - 2020,ROAD,T16-Pethandlahalli to Gudipally road,Upgarde,"Byrakuru [ 187811], Chikkur [ 222787], Dasarahalli [ 253084], Ganganahalli [ 344173], Gudipally [ 380934], Kamsanahalli [ 498335], Pethandlahalli [ 848207]",Pethandlahalli to Gudipally road,,354.74,144.10,5.803,0.000,5.800,385.89,Maintenance,Regular PMGSY,BMC Gowda Constructions [22 Jul 2020],24.58,Financial: 31-08-2023/ Physical: 07-08-2022,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,15,Kolar ,DPIU Of Kolar,Mulbagal,KN19157,2019 - 2020,ROAD,MRL08-Harapanayakanahalli Cross to Agara,Upgarde,"Agara [ 14624], Ballupally [ 82839], Bovihalli [ 179469], Dinnahali [ 303600], H Gollahalli [ 389919], Harapanayakanahalli [ 398403], Kondenahalli [ 577535], Murukanakunte [ 729256], S. Bisanahalli [ 929949], Sathnur [ 952537], Srinivasa Ashrama [ 1352224], Vommasandra [ 1100121]",Harapanayakanahalli Cross to Agara,,385.05,158.65,7.360,0.000,7.360,389.99,Maintenance,Regular PMGSY,BMC Gowda Constructions [22 Jul 2020],35.73,Financial: 26-03-2022/ Physical: 23-12-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,16,Kolar ,DPIU Of Kolar,Mulbagal,KN19158,2019 - 2020,ROAD,T06-Koladevi road to Kurudamale road,Upgarde,"Anahalli [ 35686], Gujjamarandahalli [ 382104], J Kannasandra [ 437692], Koladevi [ 572739], Kurudamale [ 605995]",Koladevi road to Kurudamale road,,330.74,136.72,5.970,0.000,5.970,343.89,Maintenance,Regular PMGSY,BMC Gowda Constructions [22 Jul 2020],32.57,Financial: 26-03-2022/ Physical: 17-11-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,17,Kolar ,DPIU Of Kolar,Mulbagal,KN19159,2019 - 2020,ROAD,T08-Tayalur to NH-234,Upgarde,"Appenahalli [ 42748], B Hosahalli [ 56240], B. Hosahalli [ 56489], Doolapally [ 309866], Kogileri [ 570265], Kothapalli [ 584711], Kuppandahalli [ 602877], Tayalur [ 1036335], Thimmaravuthanahalli [ 1050526]",Tayalur to NH-234,,375.43,155.10,6.000,0.000,6.000,386.52,Maintenance,Regular PMGSY,BMC Gowda Constructions [22 Jul 2020],28.63,Financial: 26-03-2022/ Physical: 17-11-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,18,Kolar ,DPIU Of Kolar,Srinivasapura,KN19163,2019 - 2020,ROAD,"MRL06-GBK Road  to Byraganapalli -Yadaganapalli Road via Pathagowanpalli,G  Reddivaripalli, Agrahara Thoragonigadda",Upgarde,"A Vyapalapalli [ 7740], Addagal [ 12048], Adirajapalli [ 13108], Agrahara [ 15566], Bathlagutlapalli [ 114264], Bykothur [ 187714], Byraganapalli [ 187798], G Reddivaripalli [ 332238], Gandarajpalli [ 340376], Gownipalli [ 379249], Kodipalli [ 569302], Koorigepalli [ 579153], Thantharlapalli [ 1046210], Thorigoniguddi [ 1370659], Vempalli [ 1093937], Yadaganapalli [ 1105785]","GBK Road  to Byraganapalli -Yadaganapalli Road via Pathagowanpalli,G  Reddivaripalli, Agrahara Thoragonigadda",,392.94,161.65,5.160,0.000,5.160,383.94,Maintenance,Regular PMGSY,K V Sathyanararayana Reddy [20 Jul 2020],25.54,Financial: 15-12-2021/ Physical: 19-06-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,19,Kolar ,DPIU Of Kolar,Srinivasapura,KN19164,2019 - 2020,ROAD,"T15-SP Road to LP Road via Kornahalli, Pataballapalli, Tantharlapalli, Chennapalli, Bachivaripalli, Ganganagaripalli",Upgarde,"Bachivaripalli [ 59612], Brahmanahalli [ 180728], Chennaapalli [ 1352237], Digavapalli [ 300553], Gangannagaripalli [ 343327], Guntavarapalli [ 386148], Jonnapalli [ 470421], Kornahalli [ 581385], Krishnapura [ 1347345], Maldepalli [ 659439], P Jeedimakalapalli [ 797831], Pandivaripalli [ 818043], Pathaballapalli [ 835730], Pegalapalli [ 844887], Pulgurkote [ 868735], Purnapalli [ 879960], Somiyajalahalli [ 1004428]","SP Road to LP Road via Kornahalli, Pataballapalli, Tantharlapalli, Chennapalli, Bachivaripalli, Ganganagaripalli",,506.57,209.47,9.570,0.000,9.570,480.41,Maintenance,Regular PMGSY,K V Sathyanararayana Reddy [20 Jul 2020],44.48,Financial: 23-12-2021/ Physical: 03-09-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,20,Kolar ,DPIU Of Kolar,Srinivasapura,KN19162,2019 - 2020,ROAD,"MRL01- Jonnapalli-Digavapalli mdr Road to Hodli mdr via Dimbala, Champalli,devalapalli",Upgarde,"Champalli [ 199044], Devalapalli [ 262962], Dimbala [ 302986], Doddapalli [ 305638], Hodali [ 424437], Kotraguli [ 587239], Naramakalapalli [ 759859], Ronur [ 925330]"," Jonnapalli-Digavapalli mdr Road to Hodli mdr via Dimbala, Champalli,devalapalli",,683.55,282.52,11.480,0.000,11.480,643.65,Maintenance,Regular PMGSY,A S MANJUNATH [13 Jul 2020],54.33,Financial: 04-12-2021/ Physical: 12-06-2021,Total,"9,516.43","3,909.81",159.655,0.000,159.647,"9,295.18",735.90

