Textbox24,Textbox28
State: Karnataka     District : Tumkur           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 3   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,11,Tumkur ,DPIU Of Tumkur,Gubbi,KN25165,2020 - 2021,ROAD,"MRL17-Galaga to Adaguru-Kadaba Road(MDR) Via Muddanahalli, Dodderi, G.Hosahalli.",Upgarde,"Bikkegudda Kaval AKC [ 163211], Bikkegudda Kaval JHC [ 163212], Bikkeguddakaval [ 163213], Bovicolony [ 179462], Chanaiahnapalya [ 1357681], Dodderi [ 305777], G Hosahalli [ 332105], G Hosahalli AKC [ 332108], Galaga [ 338082], Hoballi [ 424398], Kadaraiahanagudda [ 1370935], Kadaregowdana palya [ 1357694], Kondapura [ 577222], Kundapurahatti [ 600504], Madenahalli Jhc [ 1370843], Mallappanahalli [ 663121], Mudalagiripalya [ 1371376], Muddanahalli [ 720034], Muslim colony [ 732842], Obally [ 1371020]","Galaga to Adaguru-Kadaba Road(MDR) Via Muddanahalli, Dodderi, G.Hosahalli.",,503.68,208.01,9.200,0.000,9.200,519.36,Maintenance,Regular PMGSY,S. NARAYANA REDDY [06 Jul 2021],52.65,Financial: 28-05-2024/ Physical: 20-09-2023,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,12,Tumkur ,DPIU Of Tumkur,Gubbi,KN25166,2020 - 2021,ROAD,"MRL07-N.H 206 (Kundaranahalli Gate) to Bhogasandra (MDR) Via Adalagere, Sagasandra, Bandanahalli ",Upgarde,"Adalagere [ 11246], Adalagere AKC [ 11247], Ankapura [ 39878], Bandanahalli [ 87699], Banniganahalli [ 1371147], Barethota [ 101925], Bhogasandra [ 152634], Gollarahatti [ 369425], Jogihalli [ 468820], Kallenahalli [ 491450], Kundranahalli [ 601050], M.G Hatti [ 1371216], Muddapura [ 720071], Nagalapura [ 1371259], Sagarenahalli [ 933384], Samudranakote [ 946898], T.Barethotha [ 1371431], Virupakshipura [ 1098574]","N.H 206 (Kundaranahalli Gate) to Bhogasandra (MDR) Via Adalagere, Sagasandra, Bandanahalli ",,603.29,249.43,11.000,0.000,12.100,504.36,Maintenance,Regular PMGSY,T L Rajendran [25 Jun 2021],62.97,Financial: 29-01-2022/ Physical: 17-06-2023,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,13,Tumkur ,DPIU Of Tumkur,Gubbi,KN25167,2020 - 2021,ROAD,"MRL03-Nittur - Sampige Road to Kadaba Via Nandihalli, Hosahatti and B.Hosapalya",Upgarde,"Adagondanahalli [ 11115], Adagondanahalli AKC [ 11116], Aremaranahalli [ 45102], B.Mudalaiahanagudlu [ 1371148], Belavatta [ 121725], Belavatta AKC [ 121727], Gollarahatti [ 1371399], Handijogarahatti [ 1371149], Hosapalya [ 426509], K Rampura [ 474887], Kadaba [ 477603], Kadaba AKC [ 477606], Kadaba JHC [ 477609], Karigondanahalli [ 513776], Kommanahalli [ 575970], Kommanahalli AKC [ 575971], N Gollarahatti [ 736206], N Palya [ 736352], Nandihalli [ 756883], Nandihalli AKC [ 756894], Nittur [ 786599], Palya [ 813255], Parasanahalli [ 823649], Pura [ 870856], Pura Badavane [ 870907], Pura PHS colony [ 871341], Thimmagowdanahatti [ 1050198], Thogarighatta [ 1052277]","Nittur - Sampige Road to Kadaba Via Nandihalli, Hosahatti and B.Hosapalya",,174.23,71.92,3.070,0.000,3.070,183.68,Maintenance,Regular PMGSY,S. NARAYANA REDDY [06 Jul 2021],17.56,Financial: 31-03-2024/ Physical: 13-01-2023,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,14,Tumkur ,DPIU Of Tumkur,Koratagere,KN25144,2019 - 2020,ROAD,"MRL23-SH-03 to KMT Road via Mannurthimmanahalli,Hanumanthapura,Alalasandra,Kereyagalahalli",Upgarde,"A Venkatapura [ 7737], Alalasandra [ 23565], Bodabandenahalli [ 1353217], Chikkapalanahalli [ 222523], Dinne Palya [ 303628], Dodda Mallaiahnapalya [ 305246], Dodda Mallaiahnapalya cross [ 1353216], Doddapalanahalli [ 305637], Gollara Hatti [ 369189], Hanchihalli [ 395548], Hanumantha Pura [ 397296], Honnenahalli [ 425485], Hulisoppinahalli [ 428102], Kereyagalahalli [ 534202], Manur Thimmanahalli [ 678394], Muddarangaiahnapalya [ 720083], Sankenahalli [ 950847], Seegepalya [ 967668], Tannenahalli [ 1032155]","SH-03 to KMT Road via Mannurthimmanahalli,Hanumanthapura,Alalasandra,Kereyagalahalli",,199.61,81.22,3.030,0.000,3.030,166.22,Maintenance,Regular PMGSY,"M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020], M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020]",15.45,Financial: 22-09-2022/ Physical: 21-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,15,Tumkur ,DPIU Of Tumkur,Koratagere,KN25145,2019 - 2020,ROAD,"T04-Gargadoddi - Voddagere Thanda road to SH-03 via yattujenahalli,jantacolony,puttammanapalya,Dasarahalli",Upgarde,"Bhaktharahalli [ 134630], Chillgonahalli [ 1355329], Dasarahalli [ 253070], Dasarahalli Cross [ 253087], Garaga Doddi [ 346603], Janatha Colony [ 452122], Karidurganahalli [ 513712], Lambani Thanda [ 619715], Lambani Thandya [ 619710], P.L.Thanda [ 1355323], pemmedevarahalli [ 845227], Puttammanapalya [ 882463], Tumbadi [ 1065418], Tumbadi Gollahalli [ 1065420], Voddagere [ 1099907], Yattugonahalli [ 1109776]","Gargadoddi - Voddagere Thanda road to SH-03 via yattujenahalli,jantacolony,puttammanapalya,Dasarahalli",,279.00,113.57,4.990,0.000,4.990,223.63,Maintenance,Regular PMGSY,"SRP CONSTRUCTIONS [20 Jun 2020], SRP CONSTRUCTIONS [20 Jun 2020]",24.73,Financial: 22-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,16,Tumkur ,DPIU Of Tumkur,Koratagere,KN25146,2019 - 2020,ROAD,MRL20-Koratagere-Kyamenahalli Road to Madavara via Bajjanahalli,Upgarde,"Bajjanahalli [ 75645], Bidaloti [ 160828], Chikkegowdanahalli [ 222690], Chikkovalli [ 222767], Chowlakunte [ 234773], Holavanahalli [ 424681], Honnaranahalli [ 425388], Hosahalli [ 426046], Hulugonahalli [ 428325], Madavara [ 637944], Thimmanahalli [ 1050310], Thumbuganahalli [ 1054551]",Koratagere-Kyamenahalli Road to Madavara via Bajjanahalli,,303.74,123.73,5.930,0.000,5.930,264.95,Maintenance,Regular PMGSY,"M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020], M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020]",33.94,Financial: 23-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,17,Tumkur ,DPIU Of Tumkur,Koratagere,KN25147,2019 - 2020,ROAD,"T03-Kathinagenahalli to koratagere-Madhugiri taluk border via Chilagonahalli, yadagere,kalkere,Gubalgutte",Upgarde,"Akkirampura [ 22277], Balenahalli [ 1355275], Buruganahalli [ 186670], Goobala Gutte [ 370994], Kalkere [ 490700], Kathinagenahalli [ 523994], Malapanahalli [ 658765], Rangana Halli [ 909449], Ranganahalli [ 909459], Yadagere [ 1105787]","Kathinagenahalli to koratagere-Madhugiri taluk border via Chilagonahalli, yadagere,kalkere,Gubalgutte",,282.19,114.91,5.430,0.000,5.430,228.60,Maintenance,Regular PMGSY,"SRP CONSTRUCTIONS [20 Jun 2020], SRP CONSTRUCTIONS [20 Jun 2020]",31.08,Financial: 22-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,18,Tumkur ,DPIU Of Tumkur,Koratagere,KN25148,2019 - 2020,ROAD,"T05-Byrenahalli-Thondebavi Road to Siddlingayannapalya via Moraji school,Hosapalya,Agrahar Thanda,Hakkipikki colony",Upgarde,"Agrahara [ 15564], Arasapura [ 44317], Buddenahalli [ 183021], Bychapura [ 187684], Gidachikkanahalli [ 1355276], Goddarahalli [ 365326], Hakkipikki Colony [ 1355187], Hosapalya [ 426526], Kasapura [ 519008], Lambani Thanda [ 619712], Lambani Thandya [ 619709], Lambani Thandya [ 619713], M.Hatti [ 1353214], Madenahalli [ 638382], Morarji School [ 1372944], Siddalingaiahnapalya [ 988307]","Byrenahalli-Thondebavi Road to Siddlingayannapalya via Moraji school,Hosapalya,Agrahar Thanda,Hakkipikki colony",,257.00,104.61,4.230,0.000,4.230,222.09,Maintenance,Regular PMGSY,"M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020], M/s Dodde Gowda Construction.Pvt.Ltd  [31 Aug 2020]",24.21,Financial: 23-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,19,Tumkur ,DPIU Of Tumkur,Kunigal,KN25134,2019 - 2020,ROAD,MRL15-Ujjani  Huliyurdurga Road to SH-33 via Anathihalli and Rajendrapura,Upgarde,"Ananthihalli [ 36838], Bellur Palya [ 1371450], Hosahalli D [ 426130], Huliyurdurga [ 428123], Huliyurdurga JHC [ 428124], Kembarepalya [ 532229], Madappanahalli [ 637228], Nagathihalli [ 743068], Rajendrapura [ 1371896], Singonahalli [ 996102], Vajarapalya [ 1371897]",Ujjani  Huliyurdurga Road to SH-33 via Anathihalli and Rajendrapura,,386.07,156.46,5.610,0.000,5.610,376.10,Maintenance,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",33.07,Financial: -/ Physical: 25-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,20,Tumkur ,DPIU Of Tumkur,Kunigal,KN25135,2019 - 2020,ROAD,MRL10-Yeliyur to NH-48 via Alkere and Kallanayakanahalli,Upgarde,"A K Hatty [ 1371595], Aladamaradapalya [ 23096], Alkere [ 26145], Anchihally [ 1371515], Anchipalya [ 37251], Bukkasagara [ 185060], Channathimmanapalya [ 205275], Gottikere [ 377190], Gottikere JHC [ 377193], Gottikere JHC [ 377194], Gudda Rangaswamy Betta [ 380284], Hosahalli [ 426113], Hosarangaiahnaalya [ 426569], Kallanaikanahalli [ 491135], Kallipalya [ 491681], Kogatta [ 570245], Kuntaiahnapalya near Honnadevipura [ 602168], Mudigerepalya [ 720508], Puttalingipalya [ 882455], somedevarapalya [ 1004341], Subbaiahnapalya [ 1011848], Yallaihnapalya [ 1109041], Yeliyur [ 1110314], Yeliyur JHC [ 1110315]",Yeliyur to NH-48 via Alkere and Kallanayakanahalli,,236.81,95.98,3.900,0.000,3.900,226.18,Maintenance,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",22.98,Financial: -/ Physical: 25-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,21,Tumkur ,DPIU Of Tumkur,Kunigal,KN25136,2019 - 2020,ROAD,MRL09-NH-48 (Arasarapalya) to Hucchanabhavi Road via Mavinakatte and Nelathanahalli,Upgarde,"Ajjegowdanapalya [ 20280], Anakanapalya [ 35903], Arsarapalya [ 1371630], Balegowdanapalya [ 80233], Chennigappanapalya [ 214292], Kapanipalya [ 507952], KoteNingaiahaapalya [ 784814], Mallagatta [ 662486], Mavinakatte [ 689243], MavinakatteJHC [ 689249], Muganapalya [ 721288], Nelathanahalli Anekavalu [ 1371759], Nilathahalli [ 783300], Sobaganahalli [ 1001975], Sobaganahalli AKC [ 1001976], Thimmegowdanapalya [ 1050644]",NH-48 (Arasarapalya) to Hucchanabhavi Road via Mavinakatte and Nelathanahalli,,393.58,159.50,5.920,0.000,5.920,353.50,Maintenance,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",34.88,Financial: -/ Physical: 25-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,22,Tumkur ,DPIU Of Tumkur,Kunigal,KN25137,2019 - 2020,ROAD,MRL08-Chowdanakuppe - Tavarekere SH to Bestarapalya via Ankanahalli and R.Byadarahalli,Upgarde,"Ankanahalli [ 39836], Bestharapalya [ 127186], Byadarahalli R [ 187483], Chikka Hulikatte [ 1371447], Chikkonahalli [ 222747], Dombarahatti [ 1371336], Dombarapalya [ 308157], Hulikatte [ 428026], Kenchanahalli [ 532593], Kenchanahalli [ 532594], Muddahanumanapalya [ 719968], Shasthripalya [ 978772]",Chowdanakuppe - Tavarekere SH to Bestarapalya via Ankanahalli and R.Byadarahalli,,209.41,86.03,3.807,0.000,3.429,160.33,Maintenance,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",22.44,Financial: -/ Physical: 28-08-2023,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,23,Tumkur ,DPIU Of Tumkur,Kunigal,KN25138,2019 - 2020,ROAD,MRL14-Kenkere to Doddakoppalu via Byranayakanahalli,Upgarde,"Bandihalli [ 89233], Byranaiakanahalli [ 187828], Doddakoppalu [ 305506], Hanumanthanagar [ 1372153], Keelara [ 530448], Kenkere [ 533377]",Kenkere to Doddakoppalu via Byranayakanahalli,,238.25,96.55,3.810,0.000,3.810,200.32,Completed,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",22.45,Financial: -/ Physical: 30-09-2021,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,24,Tumkur ,DPIU Of Tumkur,Kunigal,KN25162,2019 - 2020,ROAD,MRL17-Shettibidu to Venkatareddipalya via Hosur,Upgarde,"Honnaighnapalya [ 425313], Hosur [ 426848], Kalasipalya [ 487643], Kantaiahanapalya [ 506467], Rayagonahalli [ 918222], Shettibeedu [ 981329], Venkatareddipalya [ 1095061]",Shettibidu to Venkatareddipalya via Hosur,,347.60,143.85,5.322,0.000,5.320,313.76,Maintenance,Regular PMGSY,"M/S K Gowda and Company [31 Jul 2020], M/S K Gowda and Company [31 Jul 2020]",31.36,Financial: -/ Physical: 28-08-2023,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,25,Tumkur ,DPIU Of Tumkur,Madhugiri,KN25149,2019 - 2020,ROAD,MRL33-Polenahally  to  Thippapaura via Sundekunte,Upgarde,"Adavinagenahalli [ 11901], Chikkamalur [ 222335], Doddagalihalli [ 305354], Doddayalkur [ 305731], Gutte [ 1350759], Hosa Itakaloti [ 425865], Janakaloti [ 451722], Kallenahalli [ 491442], Muddenahalli [ 720111], Mutharayanahalli [ 734536], Muthyalammanahalli [ 735100], Shanagonahalli [ 977128], Yaramallanahalli [ 1109509]",Polenahally  to  Thippapaura via Sundekunte,,430.99,175.44,7.010,0.000,7.010,372.58,Completed,Regular PMGSY,"C.R.Harish [04 Sep 2020], C.R.Harish [04 Sep 2020]",40.12,Financial: -/ Physical: 08-01-2026,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,26,Tumkur ,DPIU Of Tumkur,Madhugiri,KN25150,2019 - 2020,ROAD,MRL11-MDR-09 to SH-159 Via Bramsamudra ,Upgarde,"Amaravathi [ 28595], Bandenahalli [ 88201], Bramhasamudra [ 181810], Bramhasamudra Cross [ 181811], Chikkayalkur [ 222669], Dasappanapalya [ 253035], Huvinahalli [ 429621], Laxmipura [ 624313], Laxmipura [ 624384], Muddanerlkere [ 720053], Nallahalli [ 753926], Yaragunte [ 1109495]",MDR-09 to SH-159 Via Bramsamudra ,,335.65,136.61,5.110,0.000,5.110,273.12,Completed,Regular PMGSY,"C.R.Harish [04 Sep 2020], C.R.Harish [04 Sep 2020]",29.25,Financial: -/ Physical: 08-01-2026,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,27,Tumkur ,DPIU Of Tumkur,Madhugiri,KN25151,2019 - 2020,ROAD,"MRL20-MDR-55 to Bittanakurke  via Achenahalli,Kambadahalli.",Upgarde,"Achenahalli [ 10586], Kambadahalli [ 496642], Martithimmanahalli [ 682348], Neralakere [ 778284], Siddapuragollarahatti [ 1384118]","MDR-55 to Bittanakurke  via Achenahalli,Kambadahalli.",,355.19,144.54,5.240,0.000,5.240,349.50,Maintenance,Regular PMGSY,"VINYAS BUILDERS [22 Jul 2020], VINYAS BUILDERS [22 Jul 2020]",29.99,Financial: 24-05-2024/ Physical: 26-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,28,Tumkur ,DPIU Of Tumkur,Madhugiri,KN25152,2019 - 2020,ROAD,"MRL35-Veeropagondanahalli to Dabbegatta Via K. Gollarahatti ,Bittanakurke",Upgarde,"Bittanakurike [ 170725], Chandragiri [ 203650], Dabbegatta [ 238394], Dabbegatta AKC [ 1350752], Dandinadibba [ 247762], Dodderi [ 305772], Kurubarahalli [ 605908], Siddapura [ 988452], Siddapura AKC [ 988496], Siddapura Gate [ 988499], Thonachagondanahalli [ 1052585], Veera kyathana palya [ 1091323], veera kyathana palya [ 1091324], Veeragondanahalli [ 1091416], Veerakyathanapalya [ 1091466], Vitalapura [ 1099462], Vittalapura [ 1099609]","Veeropagondanahalli to Dabbegatta Via K. Gollarahatti ,Bittanakurke",,297.50,121.15,5.970,0.000,5.970,338.04,Maintenance,Regular PMGSY,"VINYAS BUILDERS [22 Jul 2020], VINYAS BUILDERS [22 Jul 2020]",34.17,Financial: 29-05-2024/ Physical: 26-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,29,Tumkur ,DPIU Of Tumkur,Madhugiri,KN25153,2019 - 2020,ROAD,"MRL30-  MDR-35 to Marithimmanahalli  to via  venkatapura ,Banavenahalli, jadegondanahalli.",Upgarde,"Avaragallu [ 53835], Banavenahalli [ 87062], Belladamadu [ 123131], Bhaktarahalli [ 134619], Chikkanahalli [ 222423], Gopagondanahalli [ 371219], Jadegundanahalli [ 438471], Maruve kere [ 682823], Midatarahalli [ 701043], Padasalahatti [ 802200], Ranganathapura [ 909504], Venkatapura [ 1094810]","  MDR-35 to Marithimmanahalli  to via  venkatapura ,Banavenahalli, jadegondanahalli.",,341.30,138.95,5.990,0.000,5.990,323.03,Maintenance,Regular PMGSY,"VINYAS BUILDERS [22 Jul 2020], VINYAS BUILDERS [22 Jul 2020]",34.28,Financial: 24-05-2024/ Physical: 26-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,30,Tumkur ,DPIU Of Tumkur,Pavagada,KN25154,2019 - 2020,ROAD,"MRL10-Hosadurga cross to SH-03 via potaganahalli, chikkahalli AKC",Upgarde,"Bhimanakunte [ 150798], Bhimanakunte cross [ 150799], Chikkahalli [ 222139], Chikkahalli A K C [ 222143], Chikkahalli J H C [ 222144], Chikkahalli Tanda [ 222146], Hosadurga [ 425959], Indrabetta [ 433497], Kunahalli [ 599693], Kunahalli J H C [ 599694], Pothaganahalli [ 863453], Pothaganahatti JHC [ 863454], Thimmammanahalli [ 1050279]","Hosadurga cross to SH-03 via potaganahalli, chikkahalli AKC",,302.64,123.10,5.690,0.000,5.690,299.37,Maintenance,Regular PMGSY,"A S R Constructions [21 Jul 2020], A S R Constructions [21 Jul 2020]",33.50,Financial: 22-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,31,Tumkur ,DPIU Of Tumkur,Pavagada,KN25155,2019 - 2020,ROAD,"T16-Y.N Hosakote-Bestrahalli Road to A.P Border via Siddapura,Jalodu, chikkajalodu",Upgarde,"Chikkajalodu [ 222191], Gowdathimmalahalli [ 379188], Gowdathimmanahalli A KC [ 379189], Jalodu [ 446839], Marammanahalli [ 679305], Marammanahalli A K C [ 679306], Siddapura [ 988450], Yallappanaikanahosakote Rural [ 1109053]","Y.N Hosakote-Bestrahalli Road to A.P Border via Siddapura,Jalodu, chikkajalodu",,362.34,147.55,7.100,0.000,7.100,382.24,Maintenance,Regular PMGSY,"H.NARAYANAPPA [21 Aug 2020], H.NARAYANAPPA [21 Aug 2020]",37.09,Financial: 24-05-2024/ Physical: 26-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
