Textbox24,Textbox28
State: Karnataka     District : Ramnagar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 3   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,11,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28144,2020 - 2021,ROAD,"MRL10-Beechanahalli-Jagganapalya to Hullenahalli via Mandaripalya, Kodihalli, Biskuru, Hosapalya, Kuppepalya",Upgarde,"Bechenahalli [ 117607], Biskur [ 169915], Hosapalya [ 426495], Hullenahalli [ 428225], Hullenahallipalya [ 428227], Kodihalli [ 569159], Kuppepalya [ 602952], Mandaripalya [ 668855]","Beechanahalli-Jagganapalya to Hullenahalli via Mandaripalya, Kodihalli, Biskuru, Hosapalya, Kuppepalya",,222.20,88.94,3.350,0.000,3.190,228.55,Maintenance,Regular PMGSY,C NARAYANA [02 Aug 2021],19.45,Financial: 02-02-2026/ Physical: 24-03-2025,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,12,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28145,2020 - 2021,ROAD,MRL25-Kumbarapalya to Chikkahalli via Ganganahalli Basavanapalya,Upgarde,"Basavanapalya [ 110848], Chikkahalli [ 222140], Chowdainapalya [ 234390], Ganganahalli [ 343231], Kaveripalya [ 528019], Kumbarapalya [ 597077], Raghuvanapalya [ 886536], Tavarekere [ 1036168]",Kumbarapalya to Chikkahalli via Ganganahalli Basavanapalya,,182.31,72.95,3.030,0.000,2.985,179.13,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],15.92,Financial: 19-02-2025/ Physical: 01-08-2024,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,13,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28146,2020 - 2021,ROAD,"MRL19-SH Sugganahalli to Chowdibeguru via Kenkere, Kannuru",Upgarde,"Chowdi Begur [ 234531], Kannur [ 505668], Kenkere [ 533376], Kenkerepalya [ 533383], Sugganahalli [ 1013166]","SH Sugganahalli to Chowdibeguru via Kenkere, Kannuru",,205.86,82.46,4.010,0.000,4.010,155.08,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],22.77,Financial: 16-12-2024/ Physical: 30-09-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,14,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28147,2020 - 2021,ROAD,"MRL14-Seegekuppe To  Chakrabhavi Via Hagalakuppe, Honnaiahanapalya",Upgarde,"Alalakuppe [ 23563], Aralimaradadoddi [ 43640], Chakrabavi [ 194843], Honnaiahnapalya [ 425307], Seegekuppe [ 967657]","Seegekuppe To  Chakrabhavi Via Hagalakuppe, Honnaiahanapalya",,324.58,130.01,5.200,0.000,5.720,320.69,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],28.37,Financial: 16-12-2024/ Physical: 03-01-2024,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,15,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28148,2020 - 2021,ROAD,MRL20-Kuduru Shivagange MDR to Veerapura via Kagimadu Adarangi,Upgarde,"Adarangi [ 11632], Kagimadu [ 480774], Lakkaiahnapalya [ 615545], Veerapura [ 1091791]",Kuduru Shivagange MDR to Veerapura via Kagimadu Adarangi,,428.18,171.30,6.600,0.000,6.600,353.89,Maintenance,Regular PMGSY,C NARAYANA [02 Aug 2021],34.26,Financial: 31-03-2025/ Physical: 15-03-2025,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,16,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28149,2020 - 2021,ROAD,MRL13-SH To MDR(Kunigal Magadi) Via Upparathi,Upgarde,"Basavapattana [ 110939], Gollahatti [ 368727], Hanumanthaiahnapalya [ 397309], Janatha Colony [ 452185], Papaiahnapalya [ 821398], Sanjeevaiahnapalya [ 950202], Shambaiahnapalya [ 976761], Shreepathihalli [ 986179], Thopaiahnapalya [ 1052869], Upparthi [ 1076267]",SH To MDR(Kunigal Magadi) Via Upparathi,,332.27,133.21,5.830,0.000,5.504,270.11,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],32.04,Financial: 16-12-2024/ Physical: 30-09-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,17,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28150,2020 - 2021,ROAD,"MRL17-Ganganahalli to Mayasandra via Tavarekere, Channabairappanapalya",Upgarde,"Channabyrappanapalya [ 205112], Doddahalli [ 305405], Ganganahalli [ 343231], Mayasandra [ 690185], Tavarekere [ 1036168]","Ganganahalli to Mayasandra via Tavarekere, Channabairappanapalya",,152.89,61.34,3.505,0.000,3.305,134.79,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],18.97,Financial: 16-12-2024/ Physical: 30-09-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,18,Ramnagar ,DPIU Of Ramanagaram,Magadi,KN28151,2020 - 2021,ROAD,MRL15-Muthana palya To NH 75 Via Doddamudigere Siddapura,Upgarde,"Chikka Mudigere [ 221955], Doddamudigere [ 305591], Kenchenahalli [ 532653], Papirangaiahanapalya [ 821664], Siddapura [ 988490]",Muthana palya To NH 75 Via Doddamudigere Siddapura,,180.46,72.48,3.405,0.000,3.400,166.42,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],20.57,Financial: 16-12-2024/ Physical: 30-09-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,19,Ramnagar ,DPIU Of Ramanagaram,Ramanagar,KN28140,2020 - 2021,ROAD,MRL20-Thirumalegoudana Doddi To SH Via Jalamangla,Upgarde,"Chikkagangana wadi [ 222100], Jalamangala [ 445778], Tadakavagilu [ 1024604], Thalavadi [ 1044236]",Thirumalegoudana Doddi To SH Via Jalamangla,,190.86,76.94,3.930,0.000,3.930,170.82,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],21.10,Financial: 16-12-2024/ Physical: 30-12-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,20,Ramnagar ,DPIU Of Ramanagaram,Ramanagar,KN28141,2020 - 2021,ROAD,MRL21-Gangarajanahalli  To NH,Upgarde,"AralimaraDoddi [ 43652], Basavanapura [ 110875], Gangarajanahalli [ 343749], Illigara doddi [ 431138], Sangabhasavana doddi [ 948682]",Gangarajanahalli  To NH,,271.64,109.26,4.735,0.000,4.486,285.34,Maintenance,Regular PMGSY,G .H .NAGARAJU [12 Jul 2021],23.85,Financial: 03-02-2024/ Physical: 22-09-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,21,Ramnagar ,DPIU Of Ramanagaram,Ramanagar,KN28142,2020 - 2021,ROAD,MRL41-BIDADI HAROHALLI MDR TO BYCHOHALLI ,Upgarde,"Anchipura [ 37252], Anchipura Colony [ 37255], Bannigiri [ 94095], Bychohalli [ 187688], Chikkakunta halli Janatha Colony [ 222251], Chikkakuntana Halli [ 222252], Gollahalli [ 368682], Jogana Palya [ 468259], Kodipalya [ 569307], Parasina Palya [ 823871]",BIDADI HAROHALLI MDR TO BYCHOHALLI ,,274.19,110.28,5.675,0.000,5.500,254.09,Maintenance,Regular PMGSY,M/s. KPJ CONSTRUCTION PVT LTD  [28 Jul 2021],29.87,Financial: 16-12-2024/ Physical: 30-12-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,22,Ramnagar ,DPIU Of Ramanagaram,Ramanagar,KN28143,2020 - 2021,ROAD,"MRL18-Road From vaddaradoddi to SH via vijayapura,gollaradoddi,jayapura.",Upgarde,"Jayapura [ 459299], Kannamangaladoddi [ 505111], Vijayapura [ 1096943]","Road From vaddaradoddi to SH via vijayapura,gollaradoddi,jayapura.",,209.34,84.34,4.300,0.000,4.300,193.82,Maintenance,Regular PMGSY,G .H .NAGARAJU [12 Jul 2021],24.69,Financial: 27-09-2023/ Physical: 31-03-2023,Total,"5,959.09","2,390.24",106.650,0.000,104.278,"5,592.17",593.23

