Textbox24,Textbox28
State: Karnataka     District : Chickballapur           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,21,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1906,2001 - 2002,ROAD,Sidlaghatta Vijayapura road (SH) to Kadaseegenahally,Upgarde,"Kadasegenahalli [ 478914], Keshvara [ 535726], Nelamakalahalli [ 777236]",NH7 to Yalagalahalli via Gantiganahudya,Gantiganahudya [ 345754]  { 85} ,46.50,0.00,5.000,0.000,5.000,46.36,Maintenance,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,22,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1906,2001 - 2002,ROAD,NH-7 to Shettigere,Upgarde,"Bandahally - Shettygere [ 87451], Pillagondlahalli [ 851743], Settigere [ 973755]",NH7 to Yalagalahalli via Gantiganahudya,Gantiganahudya [ 345754]  { 85} ,31.16,0.00,4.000,0.000,4.000,31.08,Completed,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 06-02-2017/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,23,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1909,2001 - 2002,ROAD,P.S.road to Peresandra,Upgarde,"Chickarur [ 220963], Koothanahally [ 579272], Peresandra [ 846111], Shettivarahalli [ 981384]",NH7 to Yalagalahalli via Gantiganahudya,Gantiganahudya [ 345754]  { 85} ,55.14,0.00,5.250,0.000,5.250,60.95,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,24,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1913,2003 - 2004,ROAD,Dibbur,Upgarde,"Dibbur [ 300125], Puradagadde [ 872097]",Chikkapyalagurki to H. Kurabarahalli,H Kurubarahally [ 389947]  { 41} ,23.70,0.00,1.600,0.000,1.600,21.38,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],1.22,Financial: 06-02-2017/ Physical: 31-12-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,25,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1913,2003 - 2004,ROAD,Sultanapete,Upgarde,"Singatikadirenahalli [ 994925], Sulthanpet [ 1016670]",MG Road to Rangstala via Badaganahalli,Badaganahally [ 60346]  { 377} ,13.10,0.00,1.000,0.000,1.000,12.34,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],0.75,Financial: 31-01-2007/ Physical: 30-04-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,26,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1913,2003 - 2004,ROAD,C K Road,Upgarde,"Naduvanahalli [ 741087], Soolkunte [ 1007575]",Poshettihalli Melekote Road to Subberayanahalli,Subbarayanahalli [ 1011917]  { 84} ,17.75,0.00,1.350,0.000,1.350,17.04,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],1.02,Financial: 06-02-2017/ Physical: 30-04-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,27,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1931,2006 - 2007,ROAD, T-01 (NH-7) - Sidlaghatta Border,Upgarde,"Bommanahally [ 174125], Chickkapayalagurki [ 220990], Doddapayalagurki [ 305645], Kammathanahally [ 497911], Kodur byranayakanahalli [ 569851], Maravenahalli [ 679970], Reddyhalli [ 919530]",Doddapayalagurki to Ammagarahalli Road,"Kammathanahally [ 497911]  { 580} , Maravenahalli [ 679970]  { 249} , Reddyhalli [ 919530]  { 249} ",292.15,0.00,14.790,0.000,14.790,304.54,Completed,Regular PMGSY,T Basavaraj [02 Jul 2007],22.12,Financial: 05-01-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,28,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN1965,2007 - 2008,ROAD,Avalabetta - T-15,Upgarde,Arigevarigutta [ 45399],Mandikal Nallakadirenahalli Road to Parenahally,Parenahalli [ 825056]  { 368} ,137.00,0.00,2.300,0.000,2.300,196.05,Completed,Regular PMGSY,B N NANJUNDAPPA [08 Sep 2008],2.98,Financial: 11-10-2010/ Physical: 31-05-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,29,Chickballapur ,DPIU Of Chikkaballapur,Chickballapur,KN19118,2009 - 2010,ROAD,Mandikal cross - Mandikal villege,Upgarde,"Gundumandikal [ 385483], Hosahally [ 426160], Mandikal [ 669490]",NH7 to Yalagalahalli via Gantiganahudya,Gantiganahudya [ 345754]  { 85} ,94.73,0.00,3.150,0.000,3.150,97.90,Completed,Regular PMGSY,JRameshbabu [24 Sep 2009],6.71,Financial: 23-09-2011/ Physical: 31-03-2011,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,30,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1901,2000 - 2001,ROAD,C.C.Road Y.A.road,Upgarde,"Bommepalli [ 174331], Gudarlahalli [ 380229]",Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,33.07,0.00,5.000,0.000,5.000,35.42,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,31,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1902,2000 - 2001,ROAD,B.C.road to Akkimangala,Upgarde,"Akkimangala [ 22260], Beerajenahalli [ 118824]",Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,17.16,0.00,3.000,0.000,3.000,16.93,Completed,Regular PMGSY,B.Bhaskar Naidu [18 Aug 2001],0.00,Financial: 01-04-2005/ Physical: 30-09-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,32,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1906,2001 - 2002,ROAD,CC road to Doddakondrahalli,Upgarde,"Burudugunte [ 186654], tuvakalahalli [ 1067268]",Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,11.44,0.00,1.000,0.000,1.000,14.24,Completed,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-12-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,33,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1906,2001 - 2002,ROAD,CMY road to Pullagundlahalli road,Upgarde,Y Kurupalli [ 1105668],Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,23.39,0.00,2.200,0.000,2.200,21.67,Maintenance,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,34,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1906,2001 - 2002,ROAD,BC road to Gunnahalli,Upgarde,"Gunnelli [ 386044], Konganahalli [ 578095]",Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,10.09,0.00,0.900,0.000,0.900,10.02,Maintenance,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,35,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1906,2001 - 2002,ROAD,M.Gollahalli to Kondliganahalli,Upgarde,Kondliganahalli [ 577722],Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,12.81,0.00,1.400,0.000,1.400,12.68,Completed,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,36,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1909,2001 - 2002,ROAD,CC road to Burudugunte,Upgarde,Kommepalli [ 576023],Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,40.27,0.00,7.100,0.000,7.100,42.51,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,37,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1909,2001 - 2002,ROAD, to S.K.road,Upgarde,Dokkachintalapalli [ 306760],Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,22.70,0.00,3.500,0.000,3.500,19.51,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,38,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1913,2003 - 2004,ROAD,S A Road,Upgarde,"Junjanahalli [ 473552], Myakapothalahalli [ 735725]",Road From CMY Road to Junjanahalli via Myakapothalahalli,"Junjanahalli [ 473552]  { 827} , Myakapothalahalli [ 735725]  { 249} ",33.30,0.00,2.600,0.000,2.600,13.28,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],1.98,Financial: 06-02-2017/ Physical: 31-03-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,39,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1913,2003 - 2004,ROAD,S A Road,Upgarde,Mavukere [ 689366],YA Road to Kodigal via Mavukere,"Kariyapalli [ 514607]  { 974} , Mavukere [ 689366]  { 643} ",13.60,0.00,0.810,0.000,0.810,32.80,Completed,Regular PMGSY,B MUNIKRISHNAPPA [15 Oct 2004],0.62,Financial: 05-06-2010/ Physical: 28-02-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,40,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1924,2005 - 2006,ROAD,M G Road - Bhaktarahally,Upgarde,"Bhaktarahalli [ 134620], Mallikarjunapura [ 663884], Ullappanahalli [ 1071514]",MG Road to CB Road via Ullappanahalli Mallikarjunapura Kethanayakanahalli,"Konganahalli [ 578095]  { 890} , Mallikarjunapura [ 663884]  { 531} , Yeraseegehalli [ 1110907]  { 183} ",81.70,0.00,4.720,0.000,4.720,79.47,Completed,Regular PMGSY,Karnataka Land Army Corporation [22 Aug 2006],3.82,Financial: 13-01-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,41,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1924,2005 - 2006,ROAD,CC road - Mindigal,Upgarde,"Digavamindigal [ 300550], Mindigal [ 702431]",Road From CC Road to SK Road via Mindigal,Mindigal [ 702431]  { 1459} ,43.20,0.00,3.150,0.000,3.150,37.77,Completed,Regular PMGSY,Karnataka Land Army Corporation [22 Aug 2006],2.56,Financial: 13-01-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,42,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1932,2006 - 2007,ROAD,B B Road - Kathriguppe,Upgarde,"Kathriguppe [ 524385], Konapalli [ 576455]",CB Road to Ulluppanahalli via Konapalli Chandrahalli,"Bhaktarahalli [ 134620]  { 588} , Ullappanahalli [ 1071514]  { 1276} ",178.75,0.00,9.210,0.000,9.210,185.92,Completed,Regular PMGSY,K V Sathyanararayana Reddy [01 Aug 2007],13.77,Financial: 07-08-2009/ Physical: 31-08-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,43,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1962,2007 - 2008,ROAD,Muragamalla - L-140,Upgarde,"Doddakarakamakalahalli [ 305475], Muddalapalli [ 719985], Muragamalla [ 727300], Peddur [ 844035]",Murugamalla to Yagavakote via Muddalahalli Muniganahalli,"Muragamalla [ 727300]  { 2733} , Nadiganahalli [ 740222]  { 1006} , Yeramantipalli [ 1110864]  { 354} ",493.18,0.00,19.230,0.000,19.230,629.86,Completed,Regular PMGSY,K V Sathyanararayana Reddy [11 Jul 2008],34.84,Financial: 17-12-2009/ Physical: 30-09-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,44,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1963,2007 - 2008,ROAD,Gadigavarapalli - Chintamani-Chelur Road,Upgarde,"digava hosahudya [ 300532], krishnapura [ 590222], Somakalahalli [ 1003920], T Gollahalli [ 1023879]",Hosahudya Gadivarahalli Polinayakanahalli Road HG P Road,"digava  hosahudya [ 300532]  { 249} , krishnapura [ 590222]  { 50} , T Gollahalli [ 1023879]  { 939} ",334.07,0.00,13.830,0.000,13.830,368.75,Completed,Regular PMGSY,K V Sathyanararayana Reddy [11 Jul 2008],25.06,Financial: 06-10-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,45,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1974,2008 - 2009,ROAD,Karadigutta - Bangalore-Kadapa Road,Upgarde,"Byalahalli [ 187549], Madabahalli [ 636091], Madarakallu [ 637414], Muthakadahalli [ 734318]","BC Road to Madanahalli via Muthakadahalli, Marabahalli, Madarakallu and Rachapura","Byalahalli [ 187549]  { 541} , Madarakallu [ 637414]  { 697} , Marabhahalli [ 678801]  { 333} ",180.50,0.00,6.120,0.000,6.120,217.18,Completed,Regular PMGSY,K.S.VISHWANATHA REDDY [28 Jan 2009],11.72,Financial: 21-05-2011/ Physical: 28-02-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,46,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1975,2008 - 2009,ROAD,Anakal - T-05,Upgarde,"Anakal [ 35890], Mosilihalli [ 716703], Nagasandragadde [ 743020]",Road From Yanamlapadi to AP Border via Ragimakalahalli,Ragimakalahalli [ 886635]  { 110} ,181.00,0.00,6.750,0.000,6.750,220.78,Completed,Regular PMGSY,S.Krishna Murthy [02 Mar 2009],12.93,Financial: 18-05-2011/ Physical: 31-03-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,47,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN1976,2008 - 2009,ROAD,Chinthamani - CC Road,Upgarde,"Jagathanahalli [ 440278], K Raguttahalli [ 474879], Kotagal [ 582767], Kurumarlahalli [ 606193], N Kottur [ 736275], Singasandra [ 994893], Sujjanahalli [ 1013896], Thippanahalli [ 1050882]",Chintamani Railway Station to Kotegal via Bukkanahalli N Kottur,"N Kottur [ 736275]  { 1000} , Singasandra [ 994893]  { 862} , Thippanahalli [ 1050882]  { 198} ",816.90,0.00,31.500,0.000,31.500,"1,100.41",Completed,Regular PMGSY,G Chandre Gowda [17 Jan 2009],60.35,Financial: 22-06-2011/ Physical: 30-06-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,48,Chickballapur ,DPIU Of Chikkaballapur,Chinthamani,KN19113,2009 - 2010,ROAD,Yenigadele - L-029 of sidlaghatta taluk,Upgarde,"Korlaparthi [ 581339], Yenigadale [ 1110685]",CC Road to Burudugunte via Motamakalahalli Ulibele,"Motamakalapalli [ 717083]  { 590} , Ulibele [ 1071379]  { 382} ",640.60,0.00,27.260,0.000,27.260,726.89,Completed,Regular PMGSY,JRameshbabu [10 Sep 2009],55.62,Financial: 23-09-2011/ Physical: 30-04-2011,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,49,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1901,2000 - 2001,ROAD,T.M.Road to Thondebhavi,Upgarde,"Belachikkanahalli -narlahalli [ 120965], Thondebavi [ 1052658]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",6.28,0.00,1.500,0.000,1.500,6.59,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,50,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1902,2000 - 2001,ROAD,Vatadahosahalli to Melya,Upgarde,"Mudalodu [ 719797], Musalmanarahalli [ 730641], Vatada Hosahalli [ 1090103]",B Bommasandra Middilu Gulaginjalahalli Chikkavaddenahalli road,"Anagambaraya Temple [ 35658]  { 96} , Dasarenahalli [ 253157]  { 150} ",19.87,0.00,4.000,0.000,4.000,24.81,Completed,Regular PMGSY,B.Bhaskar Naidu [18 Aug 2001],0.00,Financial: 01-04-2005/ Physical: 30-09-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
